"","GeneID","Length","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000041028","ENSMUSG00000041028",3756,-0.213948335859494,8.28378049926122,0.78348925455372,0.376076121549795,0.930026967616297
"ENSMUSG00000041396","ENSMUSG00000041396",1513,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000026807","ENSMUSG00000026807",1873,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000031264","ENSMUSG00000031264",3149,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000028294","ENSMUSG00000028294",2484,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000019883","ENSMUSG00000019883",4125,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000019917","ENSMUSG00000019917",3110,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000069920","ENSMUSG00000069920",2516,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000032556","ENSMUSG00000032556",1698,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000079104","ENSMUSG00000079104",1720,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000022360","ENSMUSG00000022360",16023,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000098702","ENSMUSG00000098702",2296,0.988973555374955,3.1216466384165,0.783468346173151,0.376082490774596,0.930026967616297
"ENSMUSG00000038764","ENSMUSG00000038764",7238,-0.31668825440847,5.8967703061628,0.78344264324984,0.376090320746827,0.930026967616297
"ENSMUSG00000021996","ENSMUSG00000021996",3366,0.292043831408275,6.17349265548937,0.782880400341754,0.376261656117917,0.930026967616297
"ENSMUSG00000024789","ENSMUSG00000024789",5030,-0.441089303183226,4.86729959840395,0.782765842430824,0.376296579431887,0.930026967616297
"ENSMUSG00000058558","ENSMUSG00000058558",3920,0.209312851165141,8.56739371904124,0.782634146931778,0.376336732819302,0.930026967616297
"ENSMUSG00000009876","ENSMUSG00000009876",788,0.98952677156798,3.12213263100124,0.781411561348779,0.376709781549005,0.930026967616297
"ENSMUSG00000061414","ENSMUSG00000061414",7824,0.98952677156798,3.12213263100124,0.781411561348779,0.376709781549005,0.930026967616297
"ENSMUSG00000019791","ENSMUSG00000019791",5519,0.98952677156798,3.12213263100124,0.781411561348779,0.376709781549005,0.930026967616297
"ENSMUSG00000056880","ENSMUSG00000056880",3966,0.98952677156798,3.12213263100124,0.781411561348779,0.376709781549005,0.930026967616297
"ENSMUSG00000022483","ENSMUSG00000022483",9243,0.98952677156798,3.12213263100124,0.781411561348779,0.376709781549005,0.930026967616297
"ENSMUSG00000051401","ENSMUSG00000051401",3477,0.98952677156798,3.12213263100124,0.781411561348779,0.376709781549005,0.930026967616297
"ENSMUSG00000073532","ENSMUSG00000073532",2095,0.98952677156798,3.12213263100124,0.781411561348779,0.376709781549005,0.930026967616297
"ENSMUSG00000117679","ENSMUSG00000117679",3477,-0.292002440610599,6.08259671631253,0.780986776610104,0.376839518249201,0.930026967616297
"ENSMUSG00000068663","ENSMUSG00000068663",8368,-0.262216954519708,6.48201945667974,0.78077741307719,0.376903484659716,0.930026967616297
"ENSMUSG00000026321","ENSMUSG00000026321",5985,0.989328215267648,3.12233682853016,0.780661806850554,0.376938812138089,0.930026967616297
"ENSMUSG00000048109","ENSMUSG00000048109",7423,0.989328215267648,3.12233682853016,0.780661806850554,0.376938812138089,0.930026967616297
"ENSMUSG00000027997","ENSMUSG00000027997",5584,0.989328215267648,3.12233682853016,0.780661806850554,0.376938812138089,0.930026967616297
"ENSMUSG00000107043","ENSMUSG00000107043",1584,0.989328215267648,3.12233682853016,0.780661806850554,0.376938812138089,0.930026967616297
"ENSMUSG00000108772","ENSMUSG00000108772",485,0.989328215267648,3.12233682853016,0.780661806850554,0.376938812138089,0.930026967616297
"ENSMUSG00000058173","ENSMUSG00000058173",1173,0.989328215267648,3.12233682853016,0.780661806850554,0.376938812138089,0.930026967616297
"ENSMUSG00000049436","ENSMUSG00000049436",2089,0.989328215267648,3.12233682853016,0.780661806850554,0.376938812138089,0.930026967616297
"ENSMUSG00000097141","ENSMUSG00000097141",1893,0.989328215267648,3.12233682853016,0.780661806850554,0.376938812138089,0.930026967616297
"ENSMUSG00000032898","ENSMUSG00000032898",5545,-0.233811658159604,7.2036175095886,0.780117208579494,0.377105295637561,0.930026967616297
"ENSMUSG00000006010","ENSMUSG00000006010",4100,-0.348300178515405,5.55963338998628,0.779974231482238,0.377149020830776,0.930026967616297
"ENSMUSG00000030120","ENSMUSG00000030120",4106,0.211015118066766,9.25830317784126,0.779552629424725,0.377277996528202,0.930026967616297
"ENSMUSG00000037347","ENSMUSG00000037347",2206,0.990184412651316,3.12282302242827,0.779261076524476,0.377367224141686,0.930026967616297
"ENSMUSG00000020228","ENSMUSG00000020228",5011,0.990184412651316,3.12282302242827,0.779261076524476,0.377367224141686,0.930026967616297
"ENSMUSG00000020728","ENSMUSG00000020728",6175,0.990184412651316,3.12282302242827,0.779261076524476,0.377367224141686,0.930026967616297
"ENSMUSG00000097290","ENSMUSG00000097290",4213,0.990184412651316,3.12282302242827,0.779261076524476,0.377367224141686,0.930026967616297
"ENSMUSG00000073460","ENSMUSG00000073460",2660,0.990184412651316,3.12282302242827,0.779261076524476,0.377367224141686,0.930026967616297
"ENSMUSG00000037847","ENSMUSG00000037847",3689,0.990184412651316,3.12282302242827,0.779261076524476,0.377367224141686,0.930026967616297
"ENSMUSG00000048572","ENSMUSG00000048572",5034,0.990184412651316,3.12282302242827,0.779261076524476,0.377367224141686,0.930026967616297
"ENSMUSG00000025647","ENSMUSG00000025647",3297,0.255775776507772,6.72604179719133,0.77887288263175,0.37748607412535,0.930026967616297
"ENSMUSG00000025089","ENSMUSG00000025089",5476,0.357532891078911,5.44619853633255,0.77883845244061,0.377496617864378,0.930026967616297
"ENSMUSG00000015994","ENSMUSG00000015994",3012,-0.270967690301023,6.36672149536833,0.778833076121926,0.377498264320227,0.930026967616297
"ENSMUSG00000039579","ENSMUSG00000039579",12275,-0.447424667044895,5.01435618666691,0.778704133442459,0.377537755043306,0.930026967616297
"ENSMUSG00000053617","ENSMUSG00000053617",11593,-0.327343106788834,5.86568967473529,0.778634645098519,0.377559039352881,0.930026967616297
"ENSMUSG00000074698","ENSMUSG00000074698",7089,-0.270004933249217,6.36684546504687,0.778543005165105,0.377587111286797,0.930026967616297
"ENSMUSG00000071253","ENSMUSG00000071253",4799,-0.495551787428717,4.56262996935456,0.777971675541406,0.377762192188412,0.930026967616297
"ENSMUSG00000044365","ENSMUSG00000044365",13401,-0.547772101058219,4.26711537961716,0.777933134352984,0.377774007044492,0.930026967616297
"ENSMUSG00000028411","ENSMUSG00000028411",5886,-0.418387176334757,5.24263501464768,0.777733561175515,0.377835194810135,0.930026967616297
"ENSMUSG00000026849","ENSMUSG00000026849",1995,0.300445746487205,5.94625882981681,0.777653132148926,0.377859857743093,0.930026967616297
"ENSMUSG00000054484","ENSMUSG00000054484",3348,-0.361214568003384,5.37976868803456,0.777588948101194,0.377879540906746,0.930026967616297
"ENSMUSG00000035967","ENSMUSG00000035967",7173,-0.361214568003384,5.37976868803456,0.777588948101194,0.377879540906746,0.930026967616297
"ENSMUSG00000006676","ENSMUSG00000006676",7048,-0.227892422553352,7.41950251970943,0.777328865058599,0.377959314715457,0.930026967616297
"ENSMUSG00000020886","ENSMUSG00000020886",13251,0.21604762246187,9.96167633769329,0.777237301120898,0.377987405252519,0.930026967616297
"ENSMUSG00000036712","ENSMUSG00000036712",12576,-0.288226298750365,6.10600394964706,0.776834875617456,0.378110898647671,0.930026967616297
"ENSMUSG00000041837","ENSMUSG00000041837",2498,-0.401713586124398,5.12155609857533,0.776431538119456,0.378234728950778,0.930026967616297
"ENSMUSG00000039835","ENSMUSG00000039835",11348,0.425217974203233,4.92911700268525,0.776288845877048,0.378278551165904,0.930026967616297
"ENSMUSG00000027562","ENSMUSG00000027562",2422,-0.231785555785515,7.68335974907266,0.776026916644882,0.378359010875357,0.930026967616297
"ENSMUSG00000031972","ENSMUSG00000031972",1536,-0.500539410398519,4.56070310216058,0.77390088633169,0.379012980661401,0.930026967616297
"ENSMUSG00000064368","ENSMUSG00000064368",519,-0.230823940770776,10.0889327507241,0.773706503868866,0.379072852474566,0.930026967616297
"ENSMUSG00000026939","ENSMUSG00000026939",1122,0.517792900001166,4.67527101429117,0.773484775034842,0.37914116354263,0.930026967616297
"ENSMUSG00000054808","ENSMUSG00000054808",6127,-0.223388844080335,7.47619856811045,0.773457844283012,0.379149461654364,0.930026967616297
"ENSMUSG00000025175","ENSMUSG00000025175",4399,0.404968412534304,5.22136847780474,0.773380699951033,0.379173233381298,0.930026967616297
"ENSMUSG00000049744","ENSMUSG00000049744",8818,-0.865756740755305,3.40235553239378,0.773309308332934,0.37919523430502,0.930026967616297
"ENSMUSG00000039358","ENSMUSG00000039358",3152,-0.865756740755305,3.40235553239378,0.773309308332934,0.37919523430502,0.930026967616297
"ENSMUSG00000090061","ENSMUSG00000090061",10428,-0.513670951272611,4.89630702009532,0.772636918920873,0.37940253453148,0.930026967616297
"ENSMUSG00000014550","ENSMUSG00000014550",8783,-0.323029068768909,5.75710085998936,0.771177228790927,0.379853113398457,0.930026967616297
"ENSMUSG00000029416","ENSMUSG00000029416",5312,0.425294597221796,4.92903098275898,0.771009039108134,0.379905078915629,0.930026967616297
"ENSMUSG00000020704","ENSMUSG00000020704",4264,0.257323294316336,6.59344319796698,0.770933950108548,0.379928282383164,0.930026967616297
"ENSMUSG00000030410","ENSMUSG00000030410",2556,0.222705473676609,7.82374679646553,0.770801986158028,0.379969065791949,0.930026967616297
"ENSMUSG00000026200","ENSMUSG00000026200",5905,-0.637538583423709,3.89869083349193,0.770747237569949,0.379985987636786,0.930026967616297
"ENSMUSG00000071341","ENSMUSG00000071341",2148,-0.424870255366326,5.35744636826785,0.77046276379005,0.38007393071263,0.930026967616297
"ENSMUSG00000104346","ENSMUSG00000104346",4720,-0.869900089330881,3.40089503997202,0.770458914472632,0.380075120899242,0.930026967616297
"ENSMUSG00000031297","ENSMUSG00000031297",3784,-0.871827283640526,3.40129671719162,0.770295198295589,0.380125745864642,0.930026967616297
"ENSMUSG00000055963","ENSMUSG00000055963",3568,-0.871827283640526,3.40129671719162,0.770295198295589,0.380125745864642,0.930026967616297
"ENSMUSG00000019850","ENSMUSG00000019850",7226,-0.871827283640526,3.40129671719162,0.770295198295589,0.380125745864642,0.930026967616297
"ENSMUSG00000046567","ENSMUSG00000046567",6275,-0.871827283640526,3.40129671719162,0.770295198295589,0.380125745864642,0.930026967616297
"ENSMUSG00000019943","ENSMUSG00000019943",15218,-0.210245077364344,7.79982790489311,0.769046280394354,0.380512254900973,0.930026967616297
"ENSMUSG00000032939","ENSMUSG00000032939",4257,0.448070088039835,4.87104356621245,0.769001137191866,0.380526235996069,0.930026967616297
"ENSMUSG00000024327","ENSMUSG00000024327",2584,-0.637746088520141,3.8988845849093,0.768817752163815,0.3805830388009,0.930026967616297
"ENSMUSG00000029319","ENSMUSG00000029319",2624,0.239157944912323,6.88731016171459,0.768747935051554,0.380604667531585,0.930026967616297
"ENSMUSG00000024308","ENSMUSG00000024308",3628,0.355871150388112,5.44449380331779,0.768730970661645,0.380609923213528,0.930026967616297
"ENSMUSG00000042246","ENSMUSG00000042246",5763,-0.614516804881824,4.17018491916099,0.768610055275818,0.380647386583446,0.930026967616297
"ENSMUSG00000027774","ENSMUSG00000027774",4419,-0.296793921672274,5.9581607494234,0.768126690266,0.380797200263358,0.930026967616297
"ENSMUSG00000031604","ENSMUSG00000031604",6144,0.271223582149565,6.47551663546999,0.768115200988455,0.380800762252888,0.930026967616297
"ENSMUSG00000031934","ENSMUSG00000031934",6030,-0.495524695755539,4.56272047769007,0.767927693752064,0.380858901270324,0.930026967616297
"ENSMUSG00000028419","ENSMUSG00000028419",1519,-0.26979719445543,6.26730920937592,0.767889586374491,0.380870718484572,0.930026967616297
"ENSMUSG00000026854","ENSMUSG00000026854",9017,0.225925757400001,7.35614622489468,0.767271886108464,0.381062341555886,0.930026967616297
"ENSMUSG00000038453","ENSMUSG00000038453",10980,-0.213873023221667,8.78342418388416,0.767095177403871,0.381117185235755,0.930026967616297
"ENSMUSG00000027474","ENSMUSG00000027474",2407,0.732829207949299,3.70854180185328,0.76645061314591,0.381317328190399,0.930026967616297
"ENSMUSG00000028976","ENSMUSG00000028976",3402,0.732829207949299,3.70854180185328,0.76645061314591,0.381317328190399,0.930026967616297
"ENSMUSG00000066278","ENSMUSG00000066278",2789,0.588967952868611,4.22031918111674,0.766435124502375,0.381322139381444,0.930026967616297
"ENSMUSG00000031997","ENSMUSG00000031997",5066,0.588967952868611,4.22031918111674,0.766435124502375,0.381322139381444,0.930026967616297
"ENSMUSG00000032555","ENSMUSG00000032555",11226,0.588967952868611,4.22031918111674,0.766435124502375,0.381322139381444,0.930026967616297
"ENSMUSG00000015120","ENSMUSG00000015120",5474,-0.304409448349095,5.8208418384909,0.765199979091125,0.381706085595009,0.930026967616297
"ENSMUSG00000015484","ENSMUSG00000015484",3882,0.732444369393751,3.70864030222168,0.764925625608743,0.381791442906133,0.930026967616297
"ENSMUSG00000032434","ENSMUSG00000032434",3440,0.357421299378874,5.4454204603051,0.764914014131611,0.381795056084086,0.930026967616297
"ENSMUSG00000074811","ENSMUSG00000074811",2666,-0.578088208403064,4.40238789416653,0.764835342375142,0.381819537884036,0.930026967616297
"ENSMUSG00000014778","ENSMUSG00000014778",4666,0.588593022440494,4.22041318734306,0.764764713712698,0.381841518653136,0.930026967616297
"ENSMUSG00000022601","ENSMUSG00000022601",7440,0.588593022440494,4.22041318734306,0.764764713712698,0.381841518653136,0.930026967616297
"ENSMUSG00000028402","ENSMUSG00000028402",12437,-0.405614984796886,5.1196005402373,0.764497064301715,0.38192483168774,0.930026967616297
"ENSMUSG00000070576","ENSMUSG00000070576",6940,-0.383267135804154,5.17126850642158,0.763676743436995,0.382180338868064,0.930026967616297
"ENSMUSG00000021578","ENSMUSG00000021578",9559,-0.315835978558249,5.78785669729389,0.763535346489233,0.382224404548096,0.930026967616297
"ENSMUSG00000046861","ENSMUSG00000046861",4901,0.28943594055785,6.35078431634469,0.763468794537222,0.382245147634983,0.930026967616297
"ENSMUSG00000049728","ENSMUSG00000049728",6778,-0.53372864708025,4.48464652915457,0.762766744490373,0.382464061594755,0.930026967616297
"ENSMUSG00000034993","ENSMUSG00000034993",2766,-0.289595378142672,5.98609265132099,0.76254000178957,0.382534802678637,0.930026967616297
"ENSMUSG00000039556","ENSMUSG00000039556",5153,-0.636864465954384,3.89934863039541,0.762459510776026,0.38255991939662,0.930026967616297
"ENSMUSG00000047583","ENSMUSG00000047583",4499,-0.636864465954384,3.89934863039541,0.762459510776026,0.38255991939662,0.930026967616297
"ENSMUSG00000029381","ENSMUSG00000029381",13247,-0.866826948167714,3.40147446340719,0.762450117264602,0.382562850735437,0.930026967616297
"ENSMUSG00000003779","ENSMUSG00000003779",4338,-0.866826948167714,3.40147446340719,0.762450117264602,0.382562850735437,0.930026967616297
"ENSMUSG00000036009","ENSMUSG00000036009",2688,-0.868692886948619,3.40187627460345,0.762277165673198,0.382616827690336,0.930026967616297
"ENSMUSG00000102018","ENSMUSG00000102018",3348,-0.868692886948619,3.40187627460345,0.762277165673198,0.382616827690336,0.930026967616297
"ENSMUSG00000043313","ENSMUSG00000043313",7138,-0.868692886948619,3.40187627460345,0.762277165673198,0.382616827690336,0.930026967616297
"ENSMUSG00000027419","ENSMUSG00000027419",7910,-0.214058386231187,7.93196949672014,0.761854808096087,0.382748687834778,0.930026967616297
"ENSMUSG00000026427","ENSMUSG00000026427",7374,0.345726818820386,5.48480892912043,0.761646424196456,0.382813769068467,0.930026967616297
"ENSMUSG00000019849","ENSMUSG00000019849",10933,0.447102995565369,4.87147797618048,0.761504398044986,0.382858134828874,0.930026967616297
"ENSMUSG00000042073","ENSMUSG00000042073",2671,-0.403787659422119,5.11967258829213,0.761267379089062,0.382932190426678,0.930026967616297
"ENSMUSG00000052229","ENSMUSG00000052229",5195,0.300430567299807,5.94632910379266,0.761192762034367,0.382955508420939,0.930026967616297
"ENSMUSG00000040648","ENSMUSG00000040648",14381,0.641360677813787,3.83843034632074,0.760547367145898,0.383157279780245,0.930026967616297
"ENSMUSG00000025666","ENSMUSG00000025666",4025,0.409647847449494,4.987058745893,0.760373538319425,0.383211650071468,0.930026967616297
"ENSMUSG00000103947","ENSMUSG00000103947",3138,0.988229020030797,3.12154457842448,0.760313881309264,0.383230312150851,0.930026967616297
"ENSMUSG00000090958","ENSMUSG00000090958",4688,0.988229020030797,3.12154457842448,0.760313881309264,0.383230312150851,0.930026967616297
"ENSMUSG00000111128","ENSMUSG00000111128",2079,0.988229020030797,3.12154457842448,0.760313881309264,0.383230312150851,0.930026967616297
"ENSMUSG00000060594","ENSMUSG00000060594",2409,0.988229020030797,3.12154457842448,0.760313881309264,0.383230312150851,0.930026967616297
"ENSMUSG00000021418","ENSMUSG00000021418",6540,0.988229020030797,3.12154457842448,0.760313881309264,0.383230312150851,0.930026967616297
"ENSMUSG00000050410","ENSMUSG00000050410",1782,0.988229020030797,3.12154457842448,0.760313881309264,0.383230312150851,0.930026967616297
"ENSMUSG00000031485","ENSMUSG00000031485",12648,-0.278203433473528,6.13402387280894,0.760021421163399,0.383321819033633,0.930026967616297
"ENSMUSG00000034928","ENSMUSG00000034928",5202,-0.222409177981873,7.20804952691811,0.759763370991452,0.38340258523077,0.930026967616297
"ENSMUSG00000027673","ENSMUSG00000027673",4995,0.242923845269916,7.06912477813809,0.759599335671981,0.383453938605925,0.930026967616297
"ENSMUSG00000079045","ENSMUSG00000079045",828,0.991671663073964,3.12272089101736,0.759326636945418,0.383539332059925,0.930026967616297
"ENSMUSG00000070972","ENSMUSG00000070972",4542,0.991671663073964,3.12272089101736,0.759326636945418,0.383539332059925,0.930026967616297
"ENSMUSG00000067203","ENSMUSG00000067203",1713,0.991671663073964,3.12272089101736,0.759326636945418,0.383539332059925,0.930026967616297
"ENSMUSG00000036206","ENSMUSG00000036206",5112,0.379293063466278,5.36225357923034,0.759262554332634,0.383559402939059,0.930026967616297
"ENSMUSG00000049600","ENSMUSG00000049600",4210,0.379293063466278,5.36225357923034,0.759262554332634,0.383559402939059,0.930026967616297
"ENSMUSG00000040451","ENSMUSG00000040451",10546,-0.384102567518125,5.17086616003199,0.759255485531402,0.383561617001447,0.930026967616297
"ENSMUSG00000031290","ENSMUSG00000031290",6420,0.987680267344287,3.12174870455171,0.759047974052773,0.383626621018561,0.930026967616297
"ENSMUSG00000052137","ENSMUSG00000052137",3468,0.987680267344287,3.12174870455171,0.759047974052773,0.383626621018561,0.930026967616297
"ENSMUSG00000020709","ENSMUSG00000020709",1785,0.987680267344287,3.12174870455171,0.759047974052773,0.383626621018561,0.930026967616297
"ENSMUSG00000020623","ENSMUSG00000020623",3444,0.987680267344287,3.12174870455171,0.759047974052773,0.383626621018561,0.930026967616297
"ENSMUSG00000047878","ENSMUSG00000047878",2278,0.987680267344287,3.12174870455171,0.759047974052773,0.383626621018561,0.930026967616297
"ENSMUSG00000022952","ENSMUSG00000022952",12025,0.987680267344287,3.12174870455171,0.759047974052773,0.383626621018561,0.930026967616297
"ENSMUSG00000031530","ENSMUSG00000031530",2740,-0.638363852449146,3.8981301087519,0.758819992265646,0.383698055484334,0.930026967616297
"ENSMUSG00000031928","ENSMUSG00000031928",5927,-0.638363852449146,3.8981301087519,0.758819992265646,0.383698055484334,0.930026967616297
"ENSMUSG00000016386","ENSMUSG00000016386",3425,0.549161046595367,4.31450256599745,0.758690045777949,0.383738780594204,0.930026967616297
"ENSMUSG00000043535","ENSMUSG00000043535",11380,-0.333405036400198,5.59868009643324,0.758459782285834,0.38381096002731,0.930026967616297
"ENSMUSG00000038520","ENSMUSG00000038520",9726,0.250052756977383,6.62840651409379,0.758422786046859,0.383822558831779,0.930026967616297
"ENSMUSG00000007570","ENSMUSG00000007570",3192,0.42973975479414,4.93172051123751,0.75815471692332,0.383906616869222,0.930026967616297
"ENSMUSG00000068394","ENSMUSG00000068394",5768,0.991066155817267,3.12292515998943,0.75801144464156,0.383951553260535,0.930026967616297
"ENSMUSG00000085181","ENSMUSG00000085181",1912,0.991066155817267,3.12292515998943,0.75801144464156,0.383951553260535,0.930026967616297
"ENSMUSG00000030871","ENSMUSG00000030871",5152,0.991066155817267,3.12292515998943,0.75801144464156,0.383951553260535,0.930026967616297
"ENSMUSG00000038415","ENSMUSG00000038415",4843,0.991066155817267,3.12292515998943,0.75801144464156,0.383951553260535,0.930026967616297
"ENSMUSG00000031026","ENSMUSG00000031026",10125,-0.454225838499208,5.01119439058291,0.757707271304758,0.384046979944853,0.930026967616297
"ENSMUSG00000068917","ENSMUSG00000068917",5299,-0.304871886165953,5.82034070428518,0.757374016200199,0.384151568954476,0.930026967616297
"ENSMUSG00000028729","ENSMUSG00000028729",3553,-0.313356061212064,5.78965699263875,0.757301148675187,0.384174443136027,0.930026967616297
"ENSMUSG00000050052","ENSMUSG00000050052",4695,0.548234419291762,4.31377526643671,0.757203228710875,0.384205184690247,0.930026967616297
"ENSMUSG00000039218","ENSMUSG00000039218",12842,-0.205891605729951,9.00775145067948,0.75662244078246,0.384387592400599,0.930262862093094
"ENSMUSG00000021868","ENSMUSG00000021868",5044,0.313150612461787,5.8879585785793,0.756459566818727,0.384438768208224,0.930262862093094
"ENSMUSG00000028069","ENSMUSG00000028069",2447,-0.382561464286794,5.17175357255334,0.755960935435451,0.38459550084323,0.930477378301367
"ENSMUSG00000048174","ENSMUSG00000048174",2018,0.641798649583853,3.83899417772921,0.755677174069258,0.384684734850152,0.930528543574695
"ENSMUSG00000026991","ENSMUSG00000026991",5707,0.209778711822299,7.77440415619972,0.755453096599727,0.384755220940126,0.930534348715043
"ENSMUSG00000029594","ENSMUSG00000029594",5280,0.484951326608983,4.48534775054945,0.755015025409399,0.38489307418383,0.930703051109413
"ENSMUSG00000025237","ENSMUSG00000025237",7763,0.234124251273724,7.08002543157674,0.754416011950877,0.385081686751677,0.930833084002562
"ENSMUSG00000026209","ENSMUSG00000026209",4289,-0.326201802491941,5.75543447933897,0.754407747886375,0.385084289792904,0.930833084002562
"ENSMUSG00000067199","ENSMUSG00000067199",2614,0.555470346477424,4.31666833513214,0.75419543412236,0.385151173632435,0.930833084002562
"ENSMUSG00000037300","ENSMUSG00000037300",10286,0.395996963461816,5.04335624426394,0.75371104241947,0.385303830272664,0.931037384783682
"ENSMUSG00000039405","ENSMUSG00000039405",3767,-0.5466855389068,4.26747149940604,0.75341961784329,0.385395714539812,0.931094790633836
"ENSMUSG00000027603","ENSMUSG00000027603",3264,0.217610420666326,7.87042125526572,0.752234622780084,0.38576965693342,0.931294108577024
"ENSMUSG00000042901","ENSMUSG00000042901",6175,-0.34913811557146,5.68584064117763,0.75159818282201,0.385970707901658,0.931294108577024
"ENSMUSG00000084957","ENSMUSG00000084957",4402,0.345210933313784,5.48419332140656,0.751406393696482,0.386031323199596,0.931294108577024
"ENSMUSG00000027004","ENSMUSG00000027004",3237,-0.547415807323969,4.26784568732106,0.751386983611101,0.386037458546949,0.931294108577024
"ENSMUSG00000010392","ENSMUSG00000010392",4289,0.332634027300165,5.56457454789579,0.751059541185567,0.3861409809742,0.931294108577024
"ENSMUSG00000035266","ENSMUSG00000035266",5069,-0.461135320278357,4.6359095581715,0.750844788692123,0.386208897420756,0.931294108577024
"ENSMUSG00000003923","ENSMUSG00000003923",4438,0.383051430195093,5.31394893427331,0.750682695146393,0.38626017149985,0.931294108577024
"ENSMUSG00000029538","ENSMUSG00000029538",1653,-0.306932081384126,6.12292309039069,0.750667231125532,0.386265063647207,0.931294108577024
"ENSMUSG00000061273","ENSMUSG00000061273",4234,-0.383912489242619,5.17070089888911,0.750665867054132,0.386265495184633,0.931294108577024
"ENSMUSG00000047843","ENSMUSG00000047843",1648,0.396686616532906,5.04385155155863,0.750139650681612,0.386432020143025,0.931294108577024
"ENSMUSG00000040883","ENSMUSG00000040883",2589,0.415634792672131,5.17167181945871,0.749980650318015,0.386482357063857,0.931294108577024
"ENSMUSG00000066441","ENSMUSG00000066441",3455,-0.384293988386885,5.17094879415148,0.749434814245891,0.386655230932294,0.931294108577024
"ENSMUSG00000014243","ENSMUSG00000014243",732,0.484332972836336,4.48481585839198,0.749394014025918,0.386668157352722,0.931294108577024
"ENSMUSG00000041777","ENSMUSG00000041777",3159,0.693796605010441,4.01334766997384,0.749165301241071,0.386740630067262,0.931294108577024
"ENSMUSG00000019659","ENSMUSG00000019659",2694,0.307978402375907,5.91754846211709,0.748062201199895,0.387090443679823,0.931294108577024
"ENSMUSG00000036620","ENSMUSG00000036620",2719,0.29351787189485,6.17586422522057,0.747803792530744,0.387172455077694,0.931294108577024
"ENSMUSG00000028701","ENSMUSG00000028701",5886,-0.597717102615619,4.59596570907093,0.747543152228902,0.387255199822489,0.931294108577024
"ENSMUSG00000031570","ENSMUSG00000031570",3528,-0.462508315113615,4.63477521748191,0.747401545918922,0.38730016574922,0.931294108577024
"ENSMUSG00000021236","ENSMUSG00000021236",6039,-0.414716658892934,4.92757676888014,0.747357792238742,0.387314060878155,0.931294108577024
"ENSMUSG00000025184","ENSMUSG00000025184",7397,-0.54464169122561,4.26865184514688,0.747348915095813,0.387316880134494,0.931294108577024
"ENSMUSG00000026824","ENSMUSG00000026824",5215,-0.272296222121883,6.15879400715746,0.747258530652158,0.38734558663422,0.931294108577024
"ENSMUSG00000073678","ENSMUSG00000073678",16611,-0.636392958562289,3.89925172820451,0.747126252159643,0.38738760433817,0.931294108577024
"ENSMUSG00000033054","ENSMUSG00000033054",6248,-0.636392958562289,3.89925172820451,0.747126252159643,0.38738760433817,0.931294108577024
"ENSMUSG00000057265","ENSMUSG00000057265",4257,-0.636392958562289,3.89925172820451,0.747126252159643,0.38738760433817,0.931294108577024
"ENSMUSG00000001767","ENSMUSG00000001767",3844,0.548221037692242,4.31368216218987,0.747075722136874,0.387403656701709,0.931294108577024
"ENSMUSG00000074743","ENSMUSG00000074743",3723,0.548221037692242,4.31368216218987,0.747075722136874,0.387403656701709,0.931294108577024
"ENSMUSG00000037325","ENSMUSG00000037325",5390,0.548221037692242,4.31368216218987,0.747075722136874,0.387403656701709,0.931294108577024
"ENSMUSG00000083679","ENSMUSG00000083679",1146,-0.732576026555985,3.77469372884736,0.746983649974778,0.387432908599165,0.931294108577024
"ENSMUSG00000022052","ENSMUSG00000022052",5381,-0.272787985856136,6.26545216378002,0.746222891931178,0.387674726728902,0.931294108577024
"ENSMUSG00000042604","ENSMUSG00000042604",4833,-0.544951944619785,4.2688390392953,0.746137310284828,0.387701943582747,0.931294108577024
"ENSMUSG00000068735","ENSMUSG00000068735",3690,0.2316619380843,6.94669133407043,0.74601899454676,0.387739575089702,0.931294108577024
"ENSMUSG00000025921","ENSMUSG00000025921",4160,-0.607761997000775,4.17080857211229,0.745998309656352,0.387746154661605,0.931294108577024
"ENSMUSG00000026890","ENSMUSG00000026890",4805,-0.636687811227327,3.8994455375144,0.745844648514725,0.387795037090206,0.931294108577024
"ENSMUSG00000021932","ENSMUSG00000021932",6243,-0.636687811227327,3.8994455375144,0.745844648514725,0.387795037090206,0.931294108577024
"ENSMUSG00000019796","ENSMUSG00000019796",3418,0.24213184438289,6.82341924164447,0.744349836868677,0.388271023268498,0.932273379306142
