"","GeneID","Length","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000037098","ENSMUSG00000037098",6935,0.840720108055608,3.49751083429324,1.09624049936484,0.295092640421369,0.678469308048017
"ENSMUSG00000018820","ENSMUSG00000018820",8623,1.00113568735359,2.91189223594105,1.09562051275518,0.295229231580713,0.678469308048017
"ENSMUSG00000041879","ENSMUSG00000041879",8233,0.835782562549431,3.48586417430618,1.09454983763221,0.295465306109342,0.678469308048017
"ENSMUSG00000051329","ENSMUSG00000051329",8761,0.944333661504373,3.13976663925479,1.09283468518409,0.295843986692958,0.678469308048017
"ENSMUSG00000020646","ENSMUSG00000020646",9566,0.856206102499513,3.50440882474082,1.09266304691265,0.295881916149062,0.678469308048017
"ENSMUSG00000107722","ENSMUSG00000107722",616,-0.759415201057392,3.73331465224438,1.09192564582956,0.296044941560003,0.678469308048017
"ENSMUSG00000025979","ENSMUSG00000025979",4855,0.991032033426507,2.90206465929951,1.09107624437212,0.296232870908576,0.678469308048017
"ENSMUSG00000030393","ENSMUSG00000030393",4199,0.991032033426507,2.90206465929951,1.09107624437212,0.296232870908576,0.678469308048017
"ENSMUSG00000048696","ENSMUSG00000048696",3266,0.991032033426507,2.90206465929951,1.09107624437212,0.296232870908576,0.678469308048017
"ENSMUSG00000052681","ENSMUSG00000052681",2884,0.991032033426507,2.90206465929951,1.09107624437212,0.296232870908576,0.678469308048017
"ENSMUSG00000022686","ENSMUSG00000022686",5197,0.991032033426507,2.90206465929951,1.09107624437212,0.296232870908576,0.678469308048017
"ENSMUSG00000045991","ENSMUSG00000045991",16234,0.991032033426507,2.90206465929951,1.09107624437212,0.296232870908576,0.678469308048017
"ENSMUSG00000008393","ENSMUSG00000008393",2858,0.990421769718957,2.90241808397763,1.08946302350761,0.296590216112911,0.678469308048017
"ENSMUSG00000024472","ENSMUSG00000024472",8702,0.7948177393557,3.63138558508809,1.08929101496284,0.296628350412082,0.678469308048017
"ENSMUSG00000004771","ENSMUSG00000004771",2992,-0.836562685309394,3.22663401861838,1.08819008701624,0.296872575224843,0.678469308048017
"ENSMUSG00000077345","ENSMUSG00000077345",87,0.749391878296492,5.83919073608259,1.08684312892856,0.297171729361337,0.678469308048017
"ENSMUSG00000070733","ENSMUSG00000070733",15192,0.787552794892645,3.77657327932073,1.08639344047437,0.297271689567012,0.678469308048017
"ENSMUSG00000025862","ENSMUSG00000025862",8273,0.835999995977591,3.48556045737185,1.08595758791525,0.297368615424214,0.678469308048017
"ENSMUSG00000024393","ENSMUSG00000024393",7631,0.737477176350705,4.71853444297998,1.08186421371623,0.298280892725889,0.678469308048017
"ENSMUSG00000024241","ENSMUSG00000024241",10594,0.834538009443422,3.48616790336746,1.0815392131802,0.298353478555388,0.678469308048017
"ENSMUSG00000065515","ENSMUSG00000065515",73,-0.734410831121399,8.40290484276952,1.07986500458369,0.298727757349358,0.678469308048017
"ENSMUSG00000031540","ENSMUSG00000031540",9330,0.807205981693498,3.63722164227038,1.07967301486233,0.298770716308907,0.678469308048017
"ENSMUSG00000034252","ENSMUSG00000034252",7016,0.815958964760048,3.48306934579527,1.07962066030097,0.298782432363878,0.678469308048017
"ENSMUSG00000048578","ENSMUSG00000048578",6007,0.816865509455985,3.48276199901184,1.07286692830198,0.300298771389382,0.678469308048017
"ENSMUSG00000071172","ENSMUSG00000071172",7899,-0.734001846820056,4.94685190343689,1.07189482892613,0.300517840766633,0.678469308048017
"ENSMUSG00000021840","ENSMUSG00000021840",8310,-0.850411595178021,3.10841599369813,1.07157849378576,0.300589173489888,0.678469308048017
"ENSMUSG00000002997","ENSMUSG00000002997",3652,-0.850411595178021,3.10841599369813,1.07157849378576,0.300589173489888,0.678469308048017
"ENSMUSG00000022946","ENSMUSG00000022946",9890,-0.850411595178021,3.10841599369813,1.07157849378576,0.300589173489888,0.678469308048017
"ENSMUSG00000035051","ENSMUSG00000035051",6042,-0.850411595178021,3.10841599369813,1.07157849378576,0.300589173489888,0.678469308048017
"ENSMUSG00000027312","ENSMUSG00000027312",13208,-0.851971624132576,3.21806006819576,1.0695654458253,0.30104362191712,0.678469308048017
"ENSMUSG00000040711","ENSMUSG00000040711",9793,0.856586560589098,3.31328292673825,1.0686904181353,0.30124143675413,0.678469308048017
"ENSMUSG00000094410","ENSMUSG00000094410",10156,0.778367488514304,3.90223837719782,1.06770122817592,0.301465261745346,0.678469308048017
"ENSMUSG00000038872","ENSMUSG00000038872",20976,0.745560306766262,4.64980421726215,1.06734351575005,0.30154625448044,0.678469308048017
"ENSMUSG00000065479","ENSMUSG00000065479",68,-0.739076545656183,6.17094968987189,1.06603575614468,0.301842594481361,0.678469308048017
"ENSMUSG00000034820","ENSMUSG00000034820",6416,0.932971178349971,3.13047796762523,1.06462117219214,0.302163564110642,0.678469308048017
"ENSMUSG00000036752","ENSMUSG00000036752",2088,-0.849899833642867,3.10806970233696,1.06060666203744,0.303076860204885,0.678469308048017
"ENSMUSG00000029534","ENSMUSG00000029534",9042,-0.849899833642867,3.10806970233696,1.06060666203744,0.303076860204885,0.678469308048017
"ENSMUSG00000030223","ENSMUSG00000030223",6723,-0.849899833642867,3.10806970233696,1.06060666203744,0.303076860204885,0.678469308048017
"ENSMUSG00000062591","ENSMUSG00000062591",2228,-0.883797389486369,3.09179029960885,1.05771487535617,0.303736948068227,0.678469308048017
"ENSMUSG00000036155","ENSMUSG00000036155",10291,-0.824588924955365,3.23586995973173,1.05486413120014,0.304389487379795,0.678469308048017
"ENSMUSG00000025034","ENSMUSG00000025034",3709,-0.824588924955365,3.23586995973173,1.05486413120014,0.304389487379795,0.678469308048017
"ENSMUSG00000037995","ENSMUSG00000037995",6612,0.989948074447181,2.9017112677313,1.05454890991026,0.304461753241186,0.678469308048017
"ENSMUSG00000019978","ENSMUSG00000019978",11843,0.989948074447181,2.9017112677313,1.05454890991026,0.304461753241186,0.678469308048017
"ENSMUSG00000047879","ENSMUSG00000047879",8345,-0.8811097391194,3.09040614505067,1.05326694544063,0.304755877984849,0.678469308048017
"ENSMUSG00000064370","ENSMUSG00000064370",1144,-0.720934151946646,7.35976845782648,1.05002909284175,0.305500386614593,0.678469308048017
"ENSMUSG00000038740","ENSMUSG00000038740",8741,0.824284423162457,3.64486106273424,1.04998517271154,0.305510501743188,0.678469308048017
"ENSMUSG00000029126","ENSMUSG00000029126",3215,-0.771484174736175,3.64250367068158,1.04985650629417,0.305540137060605,0.678469308048017
"ENSMUSG00000033075","ENSMUSG00000033075",11873,0.987837111477771,2.90277154175253,1.04923115588857,0.305684225014518,0.678469308048017
"ENSMUSG00000053838","ENSMUSG00000053838",6496,-0.897137715956713,2.96089074656297,1.049167196582,0.305698966937424,0.678469308048017
"ENSMUSG00000074748","ENSMUSG00000074748",3572,0.795974164301371,3.63050871792169,1.04396246963283,0.306901693697705,0.678469308048017
"ENSMUSG00000030002","ENSMUSG00000030002",8754,-0.88233868642395,2.97001318699142,1.043896243129,0.306917037039509,0.678469308048017
"ENSMUSG00000033763","ENSMUSG00000033763",5311,-0.88233868642395,2.97001318699142,1.043896243129,0.306917037039509,0.678469308048017
"ENSMUSG00000026014","ENSMUSG00000026014",20498,0.84632332322758,3.30490124190655,1.0437466531539,0.306951697673362,0.678469308048017
"ENSMUSG00000001017","ENSMUSG00000001017",3637,0.84632332322758,3.30490124190655,1.0437466531539,0.306951697673362,0.678469308048017
"ENSMUSG00000028430","ENSMUSG00000028430",5242,-0.88181903963447,2.96965609298165,1.04318734137988,0.3070813375763,0.678469308048017
"ENSMUSG00000033004","ENSMUSG00000033004",19364,-0.707067622239657,4.88164772501935,1.04210074592753,0.307333396843067,0.678469308048017
"ENSMUSG00000054008","ENSMUSG00000054008",8279,0.845640982918283,3.30522126293196,1.04174825170775,0.307415223143055,0.678469308048017
"ENSMUSG00000020124","ENSMUSG00000020124",16599,-0.779829627108012,3.46061779573549,1.0409400398162,0.307602944277748,0.678469308048017
"ENSMUSG00000047531","ENSMUSG00000047531",2674,-0.763294545146297,3.56269716041268,1.03498781127984,0.308990046432251,0.678469308048017
"ENSMUSG00000020290","ENSMUSG00000020290",7181,0.734877401903776,4.2167548686432,1.03447479574392,0.309109979170194,0.678469308048017
"ENSMUSG00000032407","ENSMUSG00000032407",14642,0.784638819851207,3.62407814924431,1.03362092092064,0.309309732181013,0.678469308048017
"ENSMUSG00000032181","ENSMUSG00000032181",2738,-0.917941677724179,2.95140510238869,1.03308942561264,0.309434153406416,0.678469308048017
"ENSMUSG00000061411","ENSMUSG00000061411",9083,-0.732834778847385,3.89840806092766,1.02919806346491,0.310347093931532,0.678469308048017
"ENSMUSG00000023991","ENSMUSG00000023991",4926,0.794756918893081,3.46827948820302,1.02881358239988,0.310437486002086,0.678469308048017
"ENSMUSG00000026277","ENSMUSG00000026277",5812,0.811525742834222,3.63880374590822,1.02810252501288,0.310604746972097,0.678469308048017
"ENSMUSG00000039286","ENSMUSG00000039286",11485,0.890009011941454,3.12197605736867,1.02714034065053,0.310831267022044,0.678469308048017
"ENSMUSG00000019647","ENSMUSG00000019647",8778,0.904820988624281,3.13041957836982,1.0267254482547,0.310929008492438,0.678469308048017
"ENSMUSG00000037894","ENSMUSG00000037894",1776,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000028991","ENSMUSG00000028991",10109,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000030421","ENSMUSG00000030421",3673,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000021975","ENSMUSG00000021975",6814,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000031969","ENSMUSG00000031969",4143,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000062312","ENSMUSG00000062312",5210,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000035958","ENSMUSG00000035958",3286,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000035762","ENSMUSG00000035762",6262,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000045975","ENSMUSG00000045975",7767,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000025728","ENSMUSG00000025728",6052,1.05174675283143,2.61518123980237,1.02142469564571,0.312181305569298,0.678469308048017
"ENSMUSG00000026965","ENSMUSG00000026965",3445,0.975935472345829,2.89294038997472,1.02093391336113,0.312297584674006,0.678469308048017
"ENSMUSG00000015697","ENSMUSG00000015697",6853,0.975935472345829,2.89294038997472,1.02093391336113,0.312297584674006,0.678469308048017
"ENSMUSG00000021911","ENSMUSG00000021911",5778,0.975935472345829,2.89294038997472,1.02093391336113,0.312297584674006,0.678469308048017
"ENSMUSG00000046434","ENSMUSG00000046434",3153,0.975935472345829,2.89294038997472,1.02093391336113,0.312297584674006,0.678469308048017
"ENSMUSG00000039367","ENSMUSG00000039367",6293,0.845892537269492,3.3045812386575,1.02061727207659,0.312372635221529,0.678469308048017
"ENSMUSG00000036782","ENSMUSG00000036782",4253,-0.881904160911436,2.9692990287809,1.02027890104406,0.312452862175079,0.678469308048017
"ENSMUSG00000031537","ENSMUSG00000031537",19078,-0.881904160911436,2.9692990287809,1.02027890104406,0.312452862175079,0.678469308048017
"ENSMUSG00000053641","ENSMUSG00000053641",16643,-0.881904160911436,2.9692990287809,1.02027890104406,0.312452862175079,0.678469308048017
"ENSMUSG00000007892","ENSMUSG00000007892",499,0.975210791680552,2.89329346295163,1.01916412690281,0.31271736266478,0.678469308048017
"ENSMUSG00000020547","ENSMUSG00000020547",5413,0.975210791680552,2.89329346295163,1.01916412690281,0.31271736266478,0.678469308048017
"ENSMUSG00000026509","ENSMUSG00000026509",6345,0.877695345900794,3.11352456561644,1.01901439594385,0.312752911316898,0.678469308048017
"ENSMUSG00000074622","ENSMUSG00000074622",3363,0.877695345900794,3.11352456561644,1.01901439594385,0.312752911316898,0.678469308048017
"ENSMUSG00000045576","ENSMUSG00000045576",11136,0.877695345900794,3.11352456561644,1.01901439594385,0.312752911316898,0.678469308048017
"ENSMUSG00000077711","ENSMUSG00000077711",125,-0.733008612638818,3.89868414128966,1.01865089981349,0.312839233365024,0.678469308048017
"ENSMUSG00000031826","ENSMUSG00000031826",9559,0.930406820147261,3.13014483339401,1.01835579598372,0.312909336669753,0.678469308048017
"ENSMUSG00000052105","ENSMUSG00000052105",9226,0.906616543747747,3.13008053132909,1.01819541259143,0.312947445099492,0.678469308048017
"ENSMUSG00000020883","ENSMUSG00000020883",12106,0.891382105638267,3.12163714269014,1.01802644535333,0.312987599675348,0.678469308048017
"ENSMUSG00000032064","ENSMUSG00000032064",9971,-0.810222307813169,3.24375180894329,1.01691131672237,0.313252775505641,0.678469308048017
"ENSMUSG00000065922","ENSMUSG00000065922",148,-0.714718143928634,10.5789549559692,1.01487612099327,0.313737498589796,0.678469308048017
"ENSMUSG00000030541","ENSMUSG00000030541",2588,-0.754062165770794,5.39016684390147,1.01475386532943,0.313766647434139,0.678469308048017
"ENSMUSG00000018412","ENSMUSG00000018412",6874,0.890116547568506,3.12231499594765,1.01454209517373,0.313817147171085,0.678469308048017
"ENSMUSG00000027276","ENSMUSG00000027276",5827,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000031365","ENSMUSG00000031365",6745,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000025270","ENSMUSG00000025270",2403,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000093577","ENSMUSG00000093577",2427,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000000563","ENSMUSG00000000563",4105,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000046798","ENSMUSG00000046798",4228,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000045160","ENSMUSG00000045160",3211,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000039910","ENSMUSG00000039910",2457,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000041258","ENSMUSG00000041258",10476,1.05805260911317,2.62534919363572,1.01250089052499,0.314304447661474,0.678469308048017
"ENSMUSG00000037730","ENSMUSG00000037730",6764,-0.909439389643821,2.82695615304445,1.01135920831846,0.314577434851771,0.678469308048017
"ENSMUSG00000034663","ENSMUSG00000034663",8480,-0.909439389643821,2.82695615304445,1.01135920831846,0.314577434851771,0.678469308048017
"ENSMUSG00000039419","ENSMUSG00000039419",10248,-0.909439389643821,2.82695615304445,1.01135920831846,0.314577434851771,0.678469308048017
"ENSMUSG00000030695","ENSMUSG00000030695",2911,-0.909439389643821,2.82695615304445,1.01135920831846,0.314577434851771,0.678469308048017
"ENSMUSG00000070720","ENSMUSG00000070720",1476,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000061578","ENSMUSG00000061578",13590,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000086526","ENSMUSG00000086526",483,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000035781","ENSMUSG00000035781",5584,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000040220","ENSMUSG00000040220",4012,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000038264","ENSMUSG00000038264",3298,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000024187","ENSMUSG00000024187",4016,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000024299","ENSMUSG00000024299",8254,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000041607","ENSMUSG00000041607",8469,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000071654","ENSMUSG00000071654",821,-1.0271772945562,2.47924293666504,1.01021714955977,0.314850822323197,0.678469308048017
"ENSMUSG00000034211","ENSMUSG00000034211",6490,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000003923","ENSMUSG00000003923",4438,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000087408","ENSMUSG00000087408",3171,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000021748","ENSMUSG00000021748",3861,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000021824","ENSMUSG00000021824",7015,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000021022","ENSMUSG00000021022",5923,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000021130","ENSMUSG00000021130",8047,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000024911","ENSMUSG00000024911",4133,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000063434","ENSMUSG00000063434",7130,-1.02717646995423,2.4788494122977,1.01021561939732,0.314851188823808,0.678469308048017
"ENSMUSG00000028414","ENSMUSG00000028414",8426,-1.02717564535273,2.4784559405207,1.01021413945574,0.314851543296172,0.678469308048017
"ENSMUSG00000109321","ENSMUSG00000109321",4448,-1.02717564535273,2.4784559405207,1.01021413945574,0.314851543296172,0.678469308048017
"ENSMUSG00000039879","ENSMUSG00000039879",6247,-1.02717564535273,2.4784559405207,1.01021413945574,0.314851543296172,0.678469308048017
"ENSMUSG00000031665","ENSMUSG00000031665",5265,-1.02717564535273,2.4784559405207,1.01021413945574,0.314851543296172,0.678469308048017
"ENSMUSG00000063236","ENSMUSG00000063236",1916,-1.02717564535273,2.4784559405207,1.01021413945574,0.314851543296172,0.678469308048017
"ENSMUSG00000040710","ENSMUSG00000040710",20091,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000049657","ENSMUSG00000049657",5606,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000028772","ENSMUSG00000028772",4560,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000029559","ENSMUSG00000029559",3303,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000079523","ENSMUSG00000079523",1276,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000036845","ENSMUSG00000036845",1388,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000086108","ENSMUSG00000086108",1763,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000031505","ENSMUSG00000031505",4713,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000031816","ENSMUSG00000031816",10586,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000066829","ENSMUSG00000066829",6133,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000032051","ENSMUSG00000032051",3104,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000022197","ENSMUSG00000022197",18419,-1.02715647222853,2.48969492784095,1.01017911385495,0.314859932703713,0.678469308048017
"ENSMUSG00000033671","ENSMUSG00000033671",16520,0.745441826229883,3.88650687528602,1.00938390891355,0.315050480607885,0.678469308048017
"ENSMUSG00000015597","ENSMUSG00000015597",13804,0.878638473507186,3.11318579492487,1.00926797059825,0.315078274475915,0.678469308048017
"ENSMUSG00000026816","ENSMUSG00000026816",4560,-0.96058097970072,2.65822391312172,1.00917478848677,0.315100615329078,0.678469308048017
"ENSMUSG00000025262","ENSMUSG00000025262",5823,-0.96058097970072,2.65822391312172,1.00917478848677,0.315100615329078,0.678469308048017
"ENSMUSG00000040964","ENSMUSG00000040964",5693,-0.96058097970072,2.65822391312172,1.00917478848677,0.315100615329078,0.678469308048017
"ENSMUSG00000045411","ENSMUSG00000045411",5233,-0.96058097970072,2.65822391312172,1.00917478848677,0.315100615329078,0.678469308048017
"ENSMUSG00000032482","ENSMUSG00000032482",10074,-0.96058097970072,2.65822391312172,1.00917478848677,0.315100615329078,0.678469308048017
"ENSMUSG00000034993","ENSMUSG00000034993",2766,-0.96058097970072,2.65822391312172,1.00917478848677,0.315100615329078,0.678469308048017
"ENSMUSG00000033697","ENSMUSG00000033697",7367,-0.96058097970072,2.65822391312172,1.00917478848677,0.315100615329078,0.678469308048017
"ENSMUSG00000042428","ENSMUSG00000042428",4665,-0.96058097970072,2.65822391312172,1.00917478848677,0.315100615329078,0.678469308048017
"ENSMUSG00000053483","ENSMUSG00000053483",4756,-0.960225049939946,2.6578434064722,1.00913082292363,0.31511115700092,0.678469308048017
"ENSMUSG00000032262","ENSMUSG00000032262",3026,-0.960225049939946,2.6578434064722,1.00913082292363,0.31511115700092,0.678469308048017
"ENSMUSG00000032840","ENSMUSG00000032840",5649,-0.922163727534541,2.81695531574253,1.00856576543166,0.315246682544004,0.678469308048017
"ENSMUSG00000003437","ENSMUSG00000003437",3438,-0.922163727534541,2.81695531574253,1.00856576543166,0.315246682544004,0.678469308048017
"ENSMUSG00000033157","ENSMUSG00000033157",3710,-0.922163727534541,2.81695531574253,1.00856576543166,0.315246682544004,0.678469308048017
"ENSMUSG00000024096","ENSMUSG00000024096",4790,-0.922163727534541,2.81695531574253,1.00856576543166,0.315246682544004,0.678469308048017
"ENSMUSG00000113275","ENSMUSG00000113275",1339,-0.940640882458121,2.8076869775031,1.00842810878739,0.315279710190339,0.678469308048017
"ENSMUSG00000076060","ENSMUSG00000076060",77,0.945896713096964,3.14694233711277,1.00836774375495,0.315294194863661,0.678469308048017
"ENSMUSG00000035863","ENSMUSG00000035863",5655,-0.884223175054034,3.0900601687281,1.00778412889793,0.315434278975818,0.678469308048017
"ENSMUSG00000027708","ENSMUSG00000027708",9023,-1.02856189744777,2.46800857828086,1.00365935276719,0.316426668762994,0.678469308048017
"ENSMUSG00000033379","ENSMUSG00000033379",2051,-1.02856189744777,2.46800857828086,1.00365935276719,0.316426668762994,0.678469308048017
"ENSMUSG00000036138","ENSMUSG00000036138",4414,-1.02856189744777,2.46800857828086,1.00365935276719,0.316426668762994,0.678469308048017
"ENSMUSG00000080461","ENSMUSG00000080461",127,-1.02856189744777,2.46800857828086,1.00365935276719,0.316426668762994,0.678469308048017
"ENSMUSG00000023909","ENSMUSG00000023909",2644,-1.02856189744777,2.46800857828086,1.00365935276719,0.316426668762994,0.678469308048017
"ENSMUSG00000027714","ENSMUSG00000027714",4709,1.05201853927789,2.61480459399171,1.00192807381504,0.316844419771155,0.678469308048017
"ENSMUSG00000028080","ENSMUSG00000028080",19324,1.05201853927789,2.61480459399171,1.00192807381504,0.316844419771155,0.678469308048017
"ENSMUSG00000004677","ENSMUSG00000004677",7496,1.05201853927789,2.61480459399171,1.00192807381504,0.316844419771155,0.678469308048017
"ENSMUSG00000051223","ENSMUSG00000051223",4033,0.783345668696421,3.46133083501253,1.00131677101506,0.316992097463182,0.678469308048017
"ENSMUSG00000074682","ENSMUSG00000074682",3073,1.05145959296462,2.61555793133366,1.00019182243911,0.317264096899675,0.678469308048017
"ENSMUSG00000040462","ENSMUSG00000040462",2629,1.05145959296462,2.61555793133366,1.00019182243911,0.317264096899675,0.678469308048017
"ENSMUSG00000011960","ENSMUSG00000011960",9157,1.05145959296462,2.61555793133366,1.00019182243911,0.317264096899675,0.678469308048017
"ENSMUSG00000022680","ENSMUSG00000022680",7960,1.05145959296462,2.61555793133366,1.00019182243911,0.317264096899675,0.678469308048017
"ENSMUSG00000030082","ENSMUSG00000030082",6732,0.866679559470758,3.10506537965095,0.999358359278192,0.317465815959251,0.678469308048017
"ENSMUSG00000039512","ENSMUSG00000039512",8758,0.866679559470758,3.10506537965095,0.999358359278192,0.317465815959251,0.678469308048017
"ENSMUSG00000021273","ENSMUSG00000021273",4116,-0.91004850486417,2.82732487540086,0.998948168374407,0.317565154245997,0.678469308048017
"ENSMUSG00000020794","ENSMUSG00000020794",4579,-0.91004850486417,2.82732487540086,0.998948168374407,0.317565154245997,0.678469308048017
"ENSMUSG00000046404","ENSMUSG00000046404",6128,-0.952579490015124,2.66804621561372,0.998768904507699,0.317608580409034,0.678469308048017
"ENSMUSG00000025898","ENSMUSG00000025898",10536,-0.952579490015124,2.66804621561372,0.998768904507699,0.317608580409034,0.678469308048017
"ENSMUSG00000020363","ENSMUSG00000020363",5591,-0.952579490015124,2.66804621561372,0.998768904507699,0.317608580409034,0.678469308048017
"ENSMUSG00000025940","ENSMUSG00000025940",1820,-0.952863987452979,2.66842729394618,0.998707134656941,0.317623545784634,0.678469308048017
"ENSMUSG00000029536","ENSMUSG00000029536",1797,-0.952863987452979,2.66842729394618,0.998707134656941,0.317623545784634,0.678469308048017
"ENSMUSG00000020375","ENSMUSG00000020375",2764,-0.952863987452979,2.66842729394618,0.998707134656941,0.317623545784634,0.678469308048017
"ENSMUSG00000088752","ENSMUSG00000088752",83,-0.952863987452979,2.66842729394618,0.998707134656941,0.317623545784634,0.678469308048017
"ENSMUSG00000022658","ENSMUSG00000022658",1240,-0.952863987452979,2.66842729394618,0.998707134656941,0.317623545784634,0.678469308048017
"ENSMUSG00000026283","ENSMUSG00000026283",4729,1.0600931232689,2.62497190866001,0.996803433381193,0.31808522161623,0.678469308048017
"ENSMUSG00000039050","ENSMUSG00000039050",4187,1.0600931232689,2.62497190866001,0.996803433381193,0.31808522161623,0.678469308048017
"ENSMUSG00000029110","ENSMUSG00000029110",7287,1.0600931232689,2.62497190866001,0.996803433381193,0.31808522161623,0.678469308048017
"ENSMUSG00000030657","ENSMUSG00000030657",9651,1.0600931232689,2.62497190866001,0.996803433381193,0.31808522161623,0.678469308048017
"ENSMUSG00000021962","ENSMUSG00000021962",8230,1.0600931232689,2.62497190866001,0.996803433381193,0.31808522161623,0.678469308048017
"ENSMUSG00000021916","ENSMUSG00000021916",3331,1.0600931232689,2.62497190866001,0.996803433381193,0.31808522161623,0.678469308048017
"ENSMUSG00000058571","ENSMUSG00000058571",6425,1.0600931232689,2.62497190866001,0.996803433381193,0.31808522161623,0.678469308048017
"ENSMUSG00000020899","ENSMUSG00000020899",7933,1.0600931232689,2.62497190866001,0.996803433381193,0.31808522161623,0.678469308048017
"ENSMUSG00000042688","ENSMUSG00000042688",6675,0.713114528407516,4.20411797094136,0.996752131811646,0.318097675190016,0.678469308048017
"ENSMUSG00000047694","ENSMUSG00000047694",7149,1.0460223468624,2.60501492943254,0.996267853536498,0.318215266393357,0.678469308048017
"ENSMUSG00000028842","ENSMUSG00000028842",16571,1.0460223468624,2.60501492943254,0.996267853536498,0.318215266393357,0.678469308048017
"ENSMUSG00000030199","ENSMUSG00000030199",5983,1.0460223468624,2.60501492943254,0.996267853536498,0.318215266393357,0.678469308048017
"ENSMUSG00000030410","ENSMUSG00000030410",2556,1.0460223468624,2.60501492943254,0.996267853536498,0.318215266393357,0.678469308048017
